step	kind	target	field	old	new	reason
s85	glyph	T8072「1生2◇位4」E#0	text	<ORANGE>蘇櫻：你沒有足夠的技能點數。	<ORANGE>蘇英：你沒有足夠的技能點數。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8074「1生4◇位4」E#0	text	<ORANGE>蘇櫻：你已學會了起死回生。	<ORANGE>蘇英：你已學會了起死回生。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8075「1生5◇位4」E#0	text	<ORANGE>蘇櫻：起死回生只是名字而已，並沒有其實際功能。	<ORANGE>蘇英：起死回生只是名字而已，並沒有其實際功能。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8076「1蘇◇位4」E#0	text	<ORANGE>蘇櫻：穴位刺激是最高的醫術。	<ORANGE>蘇英：穴位刺激是最高的醫術。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8215「1金◇位4」E#0	text	<ORANGE>你已到達金鵬島	<ORANGE>你已到達金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8216「1金2◇位4」E#0	text	<ORANGE>你已離開金鵬島	<ORANGE>你已離開金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8219「1鵬◇位4」E#0	text	<ORANGE>你已到達金鵬村	<ORANGE>你已到達金鷹村	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8220「1鵬2◇位4」E#0	text	<ORANGE>你已離開金鵬村	<ORANGE>你已離開金鷹村	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8233「1船2◇位4」E#1	text	刀１０      毀樁之舞        周賓殺１4000	刀10      毀樁之舞        周賓殺1　4000	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8238「1船◇位4」E#1	text	<ORANGE>船夫：乘船去金鵬島需100000精力，及我們的班次很緊密。	<ORANGE>船夫：乘船去金鷹島需100000精力，及我們的班次很緊密。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8281「1鮮2◇位4」E#3	text	<GREEN>得到了　東瀛白衣甲	<GREEN>得到了　東洋白衣甲	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8283「1大金◇位4」E#0	text	<ORANGE>大金鵬王：島的北方有兩位手持寶劍奇爪的高人，從來沒有人	<ORANGE>大金鷹王：島的北方有兩位手持寶劍奇爪的高人，從來沒有人	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8286「1燒◇位4」E#0	text	<ORANGE>燒酒商人藺戰：客官！來買支燒酒來敬先人吧！	<ORANGE>燒酒商人林戰：客官！來買支燒酒來敬先人吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8287「1燒2◇位4」E#0	text	<ORANGE>燒酒商人藺戰：多謝！燒酒通常用作拜祭之用，勿喝！	<ORANGE>燒酒商人林戰：多謝！燒酒通常用作拜祭之用，勿喝！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8357「1迪◇位4」E#0	text	<ORANGE>【^迪加^】：在江湖上要多行俠仗義，才會長命百歲。	<ORANGE>「^迪加^」：在江湖上要多行俠仗義，才會長命百歲。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8358「1迪2◇位4」E#0	text	<ORANGE>【^迪加^】：你在江湖上做了不少善事，這些東西好好利用吧	<ORANGE>「^迪加^」：你在江湖上做了不少善事，這些東西好好利用吧	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8359「1迪3◇位4」E#0	text	<ORANGE>【^迪加^】：你做的善事也不少，這些東西好好利用吧	<ORANGE>「^迪加^」：你做的善事也不少，這些東西好好利用吧	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8359「1迪3◇位4」E#2	text	<GREEN>贈送黃金    ２０萬   兩	<GREEN>贈送黃金    20萬   兩	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8382「金1◇位4」E#0	text	<ORANGE>你已進入金鵬島	<ORANGE>你已進入金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8383「金11◇位4」E#0	text	<ORANGE>你已離開金鵬島	<ORANGE>你已離開金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8413「白雲刀◇位4」E#0	text	<ORANGE>白雲城雜貨店老闆：生意差只好去香城去逛逛好了！	<ORANGE>白雲城雜貨店老板：生意差只好去香城去走走好了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8414「白雲刀1◇位4」E#0	text	<ORANGE>白雲城雜貨店老闆：生意差只好去珠；珠光城去逛逛好了！	<ORANGE>白雲城雜貨店老板：生意差只好去珠；珠光城去走走好了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8415「白雲刀2◇位4」E#0	text	<ORANGE>白雲城雜貨店老闆：生意差只好再回去白雲城作生意好了！	<ORANGE>白雲城雜貨店老板：生意差只好再回去白雲城作生意好了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8437「1客棧5扣◇位4」E#2	text	<ORANGE>本客棧以扣除您的技能點數５，去除你的江湖閱歷５０	<ORANGE>本客店以扣除您的技能點數5，去除你的江湖閱歷50	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8438「1客棧5招◇位4」E#0	text	<ORANGE>本客棧將提供最好服務，拿出你的技能點數交換吧！  	<ORANGE>本客店將提供最好服務，拿出你的技能點數交換吧！  	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8439「1客棧5罰◇位4」E#0	text	<ORANGE>沒有技能點數恕本客棧將強制拿取你精力５０	<ORANGE>沒有技能點數恕本客店將強制拿取你精力50	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8440「1客棧8扣◇位4」E#0	text	<ORANGE>本客棧以扣除您的技能點數８，去除你的江湖閱歷５０	<ORANGE>本客店以扣除您的技能點數8，去除你的江湖閱歷50	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8441「1客棧8招◇位4」E#0	text	<ORANGE>本客棧將提供最好服務，拿出你的技能點數交換吧！  	<ORANGE>本客店將提供最好服務，拿出你的技能點數交換吧！  	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8442「1客棧8罰◇位4」E#0	text	<ORANGE>本客棧不提供能力不足者住，您將失精力 ２０(黃金失竊中)	<ORANGE>本客店不提供能力不足者住，您將失精力 20(黃金失竊中)	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8443「1客棧拒罰◇位4」E#1	text	<ORANGE>本客棧不提供任何服務(精力耗損中)。。。	<ORANGE>本客店不提供任何服務(精力耗損中)。。。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8444「1客棧拒招◇位4」E#0	text	<ORANGE>本客棧不提供任何服務，請不要進駐(精力將會耗損)。。。	<ORANGE>本客店不提供任何服務，請不要進駐(精力將會耗損)。。。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8452「1大師守候◇位4」E#0	text	<ORANGE>大師：看來這位施主挺有耐心的，老衲多言一句往森林解秘之	<ORANGE>大師：看來這位施主挺有耐心的，老僧多言一句往森林解秘之	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8453「1當僧◇位4」E#1	text	<ORANGE>大師：看來這位施主知道再來找老衲，時機成熟去少林便可知	<ORANGE>大師：看來這位施主知道再來找老僧，時機成熟去少林便可知	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8460「郎神1..◇位4」E#0	text	<ORANGE>郎神：凡江湖上的人情世故我都略知ㄧ二	<ORANGE>郎神：凡江湖上的人情世故我都略知一二	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8469「女◇位4」E#0	text	<ORANGE>客棧伙計：女兒紅不適合你身上的逆流精術！	<ORANGE>客店伙計：女兒紅不適合你身上的逆流精術！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8682「1松◇位5」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8683「1松2◇位5」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8708「1灸◇位5」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8711「1灸4◇位5」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8711「1灸4◇位5」E#4	text	醫4　針灸　1秒14精力	醫4　針炙　1秒14精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8712「1灸5◇位5」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8737「1召4◇位5」E#5	text	道5　召妖　【破軍】1秒12	道5　召妖　「破軍」1秒12	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8742「1練4◇位5」E#3	text	道6　練妖　【破軍】+50000精力1秒21精力	道6　練妖　「破軍」+50000精力1秒21精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8746「1針◇位5」E#0	text	<ORANGE>明醫：我教你把針灸運用得更進一步。	<ORANGE>明醫：我教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8749「1針4◇位5」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8749「1針4◇位5」E#4	text	醫5　針灸調息　1秒40精力	醫5　針炙調息　1秒40精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8776「1八◇位5」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8777「1八2◇位5」E#0	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8778「1女◇位5」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8779「1女2◇位5」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8794「1端◇位5」E#0	text	<ORANGE>端木草：我爹在這東北方向森林裏走失了，你能替我找回他嗎?	<ORANGE>端木草：我父在這東北方向森林裏走失了，你能替我找回他嗎?	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8856「1和◇位5」E#0	text	<ORANGE>老實和尚：自從達摩大師歸西，＜金庸＞裡就不再有高手了？	<ORANGE>老實和尚：自從達摩大師歸西，《金庸》裡就不再有高手了？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8900「1生◇位5」E#0	text	<ORANGE>蘇櫻：你醫術這麼精湛，怎能不學起死回生呀。	<ORANGE>蘇英：你醫術這麼精湛，怎能不學起死回生呀。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8901「1生2◇位5」E#0	text	<ORANGE>蘇櫻：你沒有足夠的技能點數。	<ORANGE>蘇英：你沒有足夠的技能點數。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8903「1生4◇位5」E#0	text	<ORANGE>蘇櫻：你已學會了起死回生。	<ORANGE>蘇英：你已學會了起死回生。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8904「1生5◇位5」E#0	text	<ORANGE>蘇櫻：起死回生只是名字而已，並沒有其實際功能。	<ORANGE>蘇英：起死回生只是名字而已，並沒有其實際功能。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T8905「1蘇◇位5」E#0	text	<ORANGE>蘇櫻：穴位刺激是最高的醫術。	<ORANGE>蘇英：穴位刺激是最高的醫術。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9044「1金◇位5」E#0	text	<ORANGE>你已到達金鵬島	<ORANGE>你已到達金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9045「1金2◇位5」E#0	text	<ORANGE>你已離開金鵬島	<ORANGE>你已離開金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9048「1鵬◇位5」E#0	text	<ORANGE>你已到達金鵬村	<ORANGE>你已到達金鷹村	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9049「1鵬2◇位5」E#0	text	<ORANGE>你已離開金鵬村	<ORANGE>你已離開金鷹村	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9062「1船2◇位5」E#1	text	刀１０      毀樁之舞        周賓殺１4000	刀10      毀樁之舞        周賓殺1　4000	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9067「1船◇位5」E#1	text	<ORANGE>船夫：乘船去金鵬島需100000精力，及我們的班次很緊密。	<ORANGE>船夫：乘船去金鷹島需100000精力，及我們的班次很緊密。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9110「1鮮2◇位5」E#3	text	<GREEN>得到了　東瀛白衣甲	<GREEN>得到了　東洋白衣甲	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9112「1大金◇位5」E#0	text	<ORANGE>大金鵬王：島的北方有兩位手持寶劍奇爪的高人，從來沒有人	<ORANGE>大金鷹王：島的北方有兩位手持寶劍奇爪的高人，從來沒有人	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9115「1燒◇位5」E#0	text	<ORANGE>燒酒商人藺戰：客官！來買支燒酒來敬先人吧！	<ORANGE>燒酒商人林戰：客官！來買支燒酒來敬先人吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9116「1燒2◇位5」E#0	text	<ORANGE>燒酒商人藺戰：多謝！燒酒通常用作拜祭之用，勿喝！	<ORANGE>燒酒商人林戰：多謝！燒酒通常用作拜祭之用，勿喝！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9186「1迪◇位5」E#0	text	<ORANGE>【^迪加^】：在江湖上要多行俠仗義，才會長命百歲。	<ORANGE>「^迪加^」：在江湖上要多行俠仗義，才會長命百歲。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9187「1迪2◇位5」E#0	text	<ORANGE>【^迪加^】：你在江湖上做了不少善事，這些東西好好利用吧	<ORANGE>「^迪加^」：你在江湖上做了不少善事，這些東西好好利用吧	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9188「1迪3◇位5」E#0	text	<ORANGE>【^迪加^】：你做的善事也不少，這些東西好好利用吧	<ORANGE>「^迪加^」：你做的善事也不少，這些東西好好利用吧	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9188「1迪3◇位5」E#2	text	<GREEN>贈送黃金    ２０萬   兩	<GREEN>贈送黃金    20萬   兩	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9211「金1◇位5」E#0	text	<ORANGE>你已進入金鵬島	<ORANGE>你已進入金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9212「金11◇位5」E#0	text	<ORANGE>你已離開金鵬島	<ORANGE>你已離開金鷹島	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9242「白雲刀◇位5」E#0	text	<ORANGE>白雲城雜貨店老闆：生意差只好去香城去逛逛好了！	<ORANGE>白雲城雜貨店老板：生意差只好去香城去走走好了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9243「白雲刀1◇位5」E#0	text	<ORANGE>白雲城雜貨店老闆：生意差只好去珠；珠光城去逛逛好了！	<ORANGE>白雲城雜貨店老板：生意差只好去珠；珠光城去走走好了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9244「白雲刀2◇位5」E#0	text	<ORANGE>白雲城雜貨店老闆：生意差只好再回去白雲城作生意好了！	<ORANGE>白雲城雜貨店老板：生意差只好再回去白雲城作生意好了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9266「1客棧5扣◇位5」E#2	text	<ORANGE>本客棧以扣除您的技能點數５，去除你的江湖閱歷５０	<ORANGE>本客店以扣除您的技能點數5，去除你的江湖閱歷50	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9267「1客棧5招◇位5」E#0	text	<ORANGE>本客棧將提供最好服務，拿出你的技能點數交換吧！  	<ORANGE>本客店將提供最好服務，拿出你的技能點數交換吧！  	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9268「1客棧5罰◇位5」E#0	text	<ORANGE>沒有技能點數恕本客棧將強制拿取你精力５０	<ORANGE>沒有技能點數恕本客店將強制拿取你精力50	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9269「1客棧8扣◇位5」E#0	text	<ORANGE>本客棧以扣除您的技能點數８，去除你的江湖閱歷５０	<ORANGE>本客店以扣除您的技能點數8，去除你的江湖閱歷50	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9270「1客棧8招◇位5」E#0	text	<ORANGE>本客棧將提供最好服務，拿出你的技能點數交換吧！  	<ORANGE>本客店將提供最好服務，拿出你的技能點數交換吧！  	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9271「1客棧8罰◇位5」E#0	text	<ORANGE>本客棧不提供能力不足者住，您將失精力 ２０(黃金失竊中)	<ORANGE>本客店不提供能力不足者住，您將失精力 20(黃金失竊中)	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9272「1客棧拒罰◇位5」E#1	text	<ORANGE>本客棧不提供任何服務(精力耗損中)。。。	<ORANGE>本客店不提供任何服務(精力耗損中)。。。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9273「1客棧拒招◇位5」E#0	text	<ORANGE>本客棧不提供任何服務，請不要進駐(精力將會耗損)。。。	<ORANGE>本客店不提供任何服務，請不要進駐(精力將會耗損)。。。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9281「1大師守候◇位5」E#0	text	<ORANGE>大師：看來這位施主挺有耐心的，老衲多言一句往森林解秘之	<ORANGE>大師：看來這位施主挺有耐心的，老僧多言一句往森林解秘之	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9282「1當僧◇位5」E#1	text	<ORANGE>大師：看來這位施主知道再來找老衲，時機成熟去少林便可知	<ORANGE>大師：看來這位施主知道再來找老僧，時機成熟去少林便可知	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9289「郎神1..◇位5」E#0	text	<ORANGE>郎神：凡江湖上的人情世故我都略知ㄧ二	<ORANGE>郎神：凡江湖上的人情世故我都略知一二	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9298「女◇位5」E#0	text	<ORANGE>客棧伙計：女兒紅不適合你身上的逆流精術！	<ORANGE>客店伙計：女兒紅不適合你身上的逆流精術！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9511「1松◇位6」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9512「1松2◇位6」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9537「1灸◇位6」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9540「1灸4◇位6」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9540「1灸4◇位6」E#4	text	醫4　針灸　1秒14精力	醫4　針炙　1秒14精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9541「1灸5◇位6」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9566「1召4◇位6」E#5	text	道5　召妖　【破軍】1秒12	道5　召妖　「破軍」1秒12	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9571「1練4◇位6」E#3	text	道6　練妖　【破軍】+50000精力1秒21精力	道6　練妖　「破軍」+50000精力1秒21精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9575「1針◇位6」E#0	text	<ORANGE>明醫：我教你把針灸運用得更進一步。	<ORANGE>明醫：我教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9578「1針4◇位6」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9578「1針4◇位6」E#4	text	醫5　針灸調息　1秒40精力	醫5　針炙調息　1秒40精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9605「1八◇位6」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9606「1八2◇位6」E#0	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9607「1女◇位6」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9608「1女2◇位6」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9623「1端◇位6」E#0	text	<ORANGE>端木草：我爹在這東北方向森林裏走失了，你能替我找回他嗎?	<ORANGE>端木草：我父在這東北方向森林裏走失了，你能替我找回他嗎?	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T9685「1和◇位6」E#0	text	<ORANGE>老實和尚：自從達摩大師歸西，＜金庸＞裡就不再有高手了？	<ORANGE>老實和尚：自從達摩大師歸西，《金庸》裡就不再有高手了？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
